ID,CompanyID,Code,Name,BhDate,CgDate,InstallDate,KindID,Szwz,AreaID,Remark,HasDishPull,HasSysDefine,HasDefault,HasUse,HasStop,Stoper,StopDate,StopMemo,HasCheck,Checker,CheckTime,Writer,WriteTime,Modifier,ModifyTime,Area,MachineNo,DeptID,WaterLow,WaterHigh,FactorySpeed,dyeMachineKGClass,UrnType
508316,4,E02,86#漂染机,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,1005001016,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-06-04 16:56:59.000,108468,2014-02-17 08:30:39.000,277493,2018-06-04 16:56:59.000,NULL,DP086,NULL,1250.00,2500.00,NULL,7,1
508317,4,E03,87#漂染机,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,1005001016,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-06-04 16:57:11.000,108468,2014-02-17 08:30:58.000,277493,2018-06-04 16:57:11.000,NULL,DP087,NULL,1250.00,2500.00,NULL,7,1
508318,4,E04,88#漂染机,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,1005001016,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-06-04 16:57:19.000,108468,2014-02-17 08:31:14.000,277493,2018-06-04 16:57:19.000,NULL,DP088,NULL,1250.00,2500.00,NULL,7,1
508319,4,E05,89#漂染机,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,1005001018,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-06-04 17:00:28.000,108468,2014-02-17 08:32:00.000,277493,2018-06-04 17:00:28.000,NULL,DP089,NULL,6000.00,8000.00,NULL,9,1
508321,4,E06,90#漂染机,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,1005001018,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-06-04 17:00:37.000,108468,2014-02-17 08:33:48.000,277493,2018-06-04 17:00:37.000,NULL,DP090,NULL,6000.00,8000.00,NULL,9,1
514072,4,5号定型机,5号定型机,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,1011003,NULL,NULL,115,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,168347,2014-03-14 17:40:47.000,108468,2014-03-31 11:35:53.000,NULL,5号定型机,191,NULL,NULL,NULL,NULL,NULL
514073,4,3号定型机,3号定型机,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,1011003,NULL,NULL,125,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,168347,2014-03-14 17:41:31.000,108468,2014-03-31 11:36:31.000,NULL,3号定型机,191,NULL,NULL,NULL,NULL,NULL
514074,4,1号定型机,1号定型机,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,1011003,NULL,NULL,135,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,168347,2014-03-14 17:41:51.000,108468,2014-06-19 15:55:25.000,NULL,1号定型机,191,NULL,NULL,NULL,NULL,NULL
514075,4,2号定型机,2号定型机,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,1011003,NULL,NULL,145,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,168347,2014-03-14 17:42:13.000,108468,2014-06-19 15:55:33.000,NULL,2号定型机,191,NULL,NULL,NULL,NULL,NULL
519649,4,4号定型机,4号定型机,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,1011003,NULL,454397,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,108468,2014-03-31 11:37:05.000,108468,2014-03-31 11:39:17.000,NULL,4号定型机,191,NULL,NULL,NULL,NULL,NULL
519653,4,6号定型机,6号定型机,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,1011003,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,108468,2014-03-31 11:39:22.000,NULL,NULL,NULL,6号定型机,191,NULL,NULL,NULL,NULL,NULL
519654,4,7号定型机,7号定型机,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,1011003,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,108468,2014-03-31 11:39:54.000,221467,2015-03-10 10:48:48.000,NULL,7号定型机,191,NULL,NULL,NULL,NULL,NULL
526924,4,LS01,1号络丝机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1014002,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:02:22.000,108468,2014-04-25 16:00:20.000,108468,2014-04-25 16:02:22.000,NULL,LS01,20944,NULL,NULL,NULL,NULL,NULL
526927,4,LS02,2号络丝机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1014001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:03:03.000,108468,2014-04-25 16:02:23.000,108468,2014-04-25 16:03:03.000,NULL,LS02,20944,NULL,NULL,NULL,NULL,NULL
526928,4,NX01,1号捻线机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1015002,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:03:58.000,108468,2014-04-25 16:03:05.000,108468,2014-04-25 16:03:58.000,NULL,NX01,20944,NULL,NULL,NULL,NULL,NULL
526929,4,NX02,2号捻线机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1015002,NULL,NULL,NULL,NULL,0,0,1,0,NULL,NULL,NULL,1,108468,2014-04-25 16:04:36.000,108468,2014-04-25 16:03:58.000,108468,2014-04-25 16:04:36.000,NULL,NX02,20944,NULL,NULL,NULL,NULL,NULL
526930,4,NX03,3号捻线机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:05:12.000,108468,2014-04-25 16:04:37.000,108468,2014-04-25 16:05:12.000,NULL,NX03,20944,NULL,NULL,NULL,NULL,NULL
526931,4,NX04,4号捻线机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:06:16.000,108468,2014-04-25 16:05:40.000,108468,2014-04-25 16:06:16.000,NULL,NX04,20944,NULL,NULL,NULL,NULL,NULL
526932,4,NX05,5号捻线机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:06:41.000,108468,2014-04-25 16:06:17.000,108468,2014-04-25 16:06:41.000,NULL,NX05,20944,NULL,NULL,NULL,NULL,NULL
526933,4,LT01,1号络筒机,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,1016001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-04-25 16:07:21.000,108468,2014-04-25 16:06:47.000,108468,2014-04-25 16:07:21.000,NULL,LT01,20944,NULL,NULL,NULL,NULL,NULL
532796,4,NX0003,KV2005型,2014-05-13 00:00:00.000,2013-12-01 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯集团服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140514,2014-05-13 10:26:18.000,140514,2014-05-13 10:15:22.000,140514,2014-05-13 10:26:18.000,杭州市新合力纺织机械有限公司,NX0003,20944,NULL,NULL,NULL,NULL,NULL
532799,4,NX0004,KV2005型,2014-05-13 00:00:00.000,2013-12-01 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,140514,2014-05-13 10:26:24.000,140514,2014-05-13 10:38:47.000,杭州市新合力纺织机械有限公司,NX0004,20944,NULL,NULL,NULL,NULL,NULL
532805,4,NX0005,KV2005型,2014-05-13 00:00:00.000,2013-12-01 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯集团服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140514,2014-05-13 10:42:34.000,140514,2014-05-13 10:38:53.000,140514,2014-05-13 10:42:34.000,杭州市新合力纺织机械有限公司,NX0005,20944,NULL,NULL,NULL,NULL,NULL
532806,4,LS0002,KV2002型,2014-05-13 00:00:00.000,2013-12-01 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯集团服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,140514,2014-05-13 10:42:37.000,NULL,NULL,杭州市新合力纺织机械有限公司,LS0002,20944,NULL,NULL,NULL,NULL,NULL
532807,4,LT0002,FH280*80,2014-05-13 00:00:00.000,2013-12-14 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯集团服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140514,2014-05-13 11:02:20.000,140514,2014-05-13 10:46:36.000,140514,2014-05-13 11:02:20.000,浙江省诸暨市,LT0002,20944,NULL,NULL,NULL,NULL,NULL
532808,4,LT0003,FH280*80,2014-05-13 00:00:00.000,2013-12-14 00:00:00.000,2014-04-01 00:00:00.000,1004003,百凯集团服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140514,2014-05-13 11:01:42.000,140514,2014-05-13 10:57:30.000,140514,2014-05-13 11:01:42.000,浙江省诸暨市,LT0003,20944,NULL,NULL,NULL,NULL,NULL
534913,4,LT02,2号络筒机,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,1016002,服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-05-22 08:02:19.000,108468,2014-05-22 08:01:24.000,108468,2014-05-22 08:02:19.000,NULL,LT02,NULL,NULL,NULL,NULL,NULL,NULL
534914,4,LT03,3号络筒机,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,1016002,服装厂四楼,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-05-22 08:02:49.000,108468,2014-05-22 08:02:21.000,108468,2014-05-22 08:02:49.000,NULL,LT03,NULL,NULL,NULL,NULL,NULL,NULL
557273,4,Xs01,1号水洗机,2014-08-17 00:00:00.000,2014-08-17 00:00:00.000,2014-08-17 00:00:00.000,1017,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-14 18:06:52.000,108468,2014-08-17 14:24:22.000,277493,2018-11-14 18:06:52.000,NULL,1号水洗机,NULL,NULL,NULL,NULL,NULL,NULL
567504,4,Xs02,2号水洗机,2014-09-29 00:00:00.000,2014-09-29 00:00:00.000,2014-09-29 00:00:00.000,1017,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-14 18:07:05.000,108468,2014-09-29 15:04:07.000,277493,2018-11-14 18:07:05.000,NULL,2号水洗机,NULL,NULL,NULL,NULL,NULL,NULL
571413,4,BS01,1号并纱机,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,1018,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2014-10-16 11:21:33.000,108468,2014-10-16 11:20:48.000,108468,2014-10-16 11:21:33.000,NULL,BS01,NULL,NULL,NULL,NULL,NULL,NULL
571414,4,BN01,1号倍捻机,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,1019,NULL,NULL,NULL,NULL,0,0,0,1,108468,NULL,不再使用,1,108468,2014-10-16 11:22:05.000,108468,2014-10-16 11:21:34.000,108468,2015-09-01 15:21:15.000,NULL,BN01,NULL,NULL,NULL,NULL,NULL,NULL
571415,4,BN02,2号倍捻机,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,1019,NULL,NULL,NULL,NULL,0,0,0,1,108468,NULL,不再使用,1,108468,2014-10-16 11:22:18.000,108468,2014-10-16 11:22:05.000,108468,2015-09-01 15:21:20.000,NULL,BN02,NULL,NULL,NULL,NULL,NULL,NULL
571416,4,BN03,3号倍捻机,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,2014-10-16 00:00:00.000,1019,NULL,NULL,NULL,NULL,0,0,0,1,108468,NULL,不再使用,1,108468,2014-10-16 11:22:31.000,108468,2014-10-16 11:22:19.000,108468,2015-09-01 15:21:23.000,NULL,BN03,NULL,NULL,NULL,NULL,NULL,NULL
680927,4,J119,JL85/1B,2015-08-10 00:00:00.000,2015-08-10 00:00:00.000,2015-08-10 00:00:00.000,1009026,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,168347,2016-03-21 11:39:53.000,219625,2015-08-10 15:50:45.000,168347,2016-03-21 11:39:53.000,德国,119,193,NULL,NULL,750.0000,NULL,NULL
682709,4,BN001,01倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:35.000,108468,2015-08-13 17:24:42.000,108468,2015-09-01 15:22:35.000,NULL,BN001,NULL,NULL,NULL,NULL,NULL,NULL
682710,4,BN002,02倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:28.000,108468,2015-08-13 17:26:00.000,108468,2015-09-01 15:22:28.000,NULL,BN002,NULL,NULL,NULL,NULL,NULL,NULL
682711,4,BN003,03倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:22.000,108468,2015-08-13 17:26:31.000,108468,2015-09-01 15:22:22.000,NULL,BN003,NULL,NULL,NULL,NULL,NULL,NULL
682712,4,BN004,04倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:16.000,108468,2015-08-13 17:26:47.000,108468,2015-09-01 15:22:16.000,NULL,BN004,NULL,NULL,NULL,NULL,NULL,NULL
682713,4,BN005,05倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:10.000,108468,2015-08-13 17:27:03.000,108468,2015-09-01 15:22:10.000,NULL,BN005,NULL,NULL,NULL,NULL,NULL,NULL
682714,4,BN006,06倍捻机,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,2015-08-13 00:00:00.000,1019001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2015-09-01 15:22:03.000,108468,2015-08-13 17:27:18.000,108468,2015-09-01 15:22:03.000,NULL,BN006,NULL,NULL,NULL,NULL,NULL,NULL
831500,4,J120,OJ91/1B,2016-07-29 00:00:00.000,2016-07-29 00:00:00.000,2016-07-29 00:00:00.000,1009037,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,280238,2018-12-01 08:11:41.000,219625,2016-07-29 14:57:04.000,280238,2018-12-01 08:11:41.000,德国,120,193,NULL,NULL,860.0000,NULL,NULL
835409,4,J121,LRT71/1/36-28E,2016-08-06 00:00:00.000,2016-08-06 00:00:00.000,2016-08-06 00:00:00.000,1009023,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140100,2016-08-08 09:07:28.000,219625,2016-08-06 14:52:46.000,140100,2016-08-08 09:07:28.000,德国,121,193,NULL,NULL,500.0000,NULL,NULL
835803,4,120,LRT71/1/36,2016-08-08 00:00:00.000,2016-08-08 00:00:00.000,2016-08-08 00:00:00.000,1009023,NULL,454397,NULL,NULL,0,0,0,1,277493,NULL,不再使用,0,NULL,NULL,140100,2016-08-08 08:56:56.000,140100,2016-08-08 09:00:52.000,NULL,120,193,NULL,NULL,500.0000,NULL,NULL
871812,4,J122,JL85/1F,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,1009028,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,140100,2016-11-03 11:59:23.000,140100,2016-11-03 11:55:12.000,140100,2016-11-03 11:59:23.000,德国,122,193,NULL,NULL,700.0000,NULL,NULL
871831,4,J123,JL85/1F,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,1009028,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,,NULL,280238,2016-11-03 14:01:53.000,280238,2017-11-03 10:45:02.000,德国,123,193,NULL,NULL,700.0000,NULL,NULL
871833,4,J124,JL85/1F,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,2016-11-03 00:00:00.000,1009028,NULL,269384,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,280238,2016-11-03 14:06:58.000,280238,2016-11-03 14:05:23.000,280238,2016-11-03 14:06:58.000,德国,124,193,NULL,NULL,700.0000,NULL,NULL
881304,4,NX06,6号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,1,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:28.000,108468,2016-11-29 09:00:53.000,108468,2016-11-29 09:06:28.000,NULL,NX06,20944,NULL,NULL,NULL,NULL,NULL
881305,4,NX07,7号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:26.000,108468,2016-11-29 09:01:53.000,108468,2016-11-29 09:06:26.000,NULL,NX07,20944,NULL,NULL,NULL,NULL,NULL
881306,4,NX08,8号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,1,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:31.000,108468,2016-11-29 09:02:29.000,108468,2016-11-29 09:06:31.000,NULL,NX08,20944,NULL,NULL,NULL,NULL,NULL
881307,4,NX09,9号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:24.000,108468,2016-11-29 09:02:57.000,108468,2016-11-29 09:06:24.000,NULL,NX09,20944,NULL,NULL,NULL,NULL,NULL
881308,4,NX10,10号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:34.000,108468,2016-11-29 09:05:29.000,108468,2016-11-29 09:06:34.000,NULL,NX10,20944,NULL,NULL,NULL,NULL,NULL
881309,4,NX11,11号捻线机,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,2016-11-29 00:00:00.000,1015001,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,108468,2016-11-29 09:06:20.000,108468,2016-11-29 09:05:59.000,108468,2016-11-29 09:06:20.000,NULL,NX11,20944,NULL,NULL,NULL,NULL,NULL
912435,4,外购机型,ML-28E,2017-03-09 00:00:00.000,2017-03-09 00:00:00.000,2017-03-09 00:00:00.000,1009019,NULL,454397,NULL,NULL,0,0,0,1,277493,NULL,不再使用,0,,NULL,140100,2017-03-09 11:27:41.000,140100,2017-03-09 11:35:02.000,NULL,138,190,NULL,NULL,500.0000,NULL,NULL
912443,4,外购布机型,ML41-28E,2017-03-09 00:00:00.000,2017-03-09 00:00:00.000,2017-03-09 00:00:00.000,1009019,NULL,454397,NULL,NULL,0,0,0,1,277493,NULL,不再使用,0,,NULL,140100,2017-03-09 11:40:04.000,12609,2017-03-27 16:23:05.000,NULL,137,20934,NULL,NULL,500.0000,NULL,NULL
913024,4,J120,ML-28E,2017-03-10 00:00:00.000,2017-03-10 00:00:00.000,2017-03-10 00:00:00.000,1009027001,NULL,454397,外购布机型,NULL,0,0,0,1,277493,NULL,不再使用,1,140100,2017-04-13 15:55:48.000,12609,2017-03-10 11:49:55.000,140100,2017-04-13 15:55:48.000,NULL,136,184,NULL,NULL,500.0000,NULL,NULL
A0001,4,A0001,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:09.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:09.000,NULL,A0001,NULL,NULL,NULL,NULL,NULL,NULL
A0002,4,A0002,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:12.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:12.000,NULL,A0002,NULL,NULL,NULL,NULL,NULL,NULL
A0003,4,A0003,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:14.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:14.000,NULL,A0003,NULL,NULL,NULL,NULL,NULL,NULL
A0004,4,A0004,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:17.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:17.000,NULL,A0004,NULL,NULL,NULL,NULL,NULL,NULL
A0005,4,A0005,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:20.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:20.000,NULL,A0005,NULL,NULL,NULL,NULL,NULL,NULL
A0006,4,A0006,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:25.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:25.000,NULL,A0006,NULL,NULL,NULL,NULL,NULL,NULL
A0007,4,A0007,HDSM-130,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11145,2007-10-11 10:08:32.000,ADMIN,2007-08-14 09:06:54.013,11145,2007-10-11 10:08:32.000,NULL,A0007,NULL,NULL,NULL,NULL,NULL,NULL
B0001,4,B0001,DS21/30NC－2,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004001,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,B0001,NULL,NULL,NULL,NULL,NULL,NULL
B0002,4,B0002,DSE-H21/30NC－2,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1004001,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,B0002,NULL,NULL,NULL,NULL,NULL,NULL
DP001,4,E01,85#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001010,NULL,NULL,立信染机250KG(LDP001),0,NULL,NULL,1,1,108468,NULL,不再使用,1,108468,2014-02-14 17:02:04.000,ADMIN,2007-08-14 09:06:54.013,108468,2017-05-10 15:07:35.000,NULL,DP085,NULL,400.00,1200.00,NULL,5,1
DP002,4,A03,19#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001006,NULL,NULL,立信染机1000KG(DP002),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:34:49.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:34:49.000,NULL,DP019,NULL,220.00,500.00,NULL,3,0
DP003,4,A02,20#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001006,NULL,NULL,同华染机10K(DP003),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:34:59.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:34:59.000,NULL,DP020,NULL,220.00,500.00,NULL,3,0
DP004,4,A01,21#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001007,NULL,NULL,同华染机250K(DP004),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 17:03:54.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 17:03:54.000,NULL,DP021,NULL,270.00,600.00,NULL,4,0
DP005,4,A14,8#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001001,NULL,NULL,同华染机250K(DP029),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:30:57.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:30:57.000,NULL,DP008,NULL,50.00,100.00,NULL,1,0
DP006,4,B03,27#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001002,NULL,NULL,亚机染机500K(DP006),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:57:27.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:57:27.000,NULL,DP027,NULL,1250.00,2500.00,NULL,7,1
DP007,4,E09,93#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001008,NULL,NULL,亚机染机500K(DP007),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 17:00:48.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 17:00:48.000,NULL,DP093,NULL,6000.00,8000.00,NULL,9,1
DP008,4,A15,7#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001001,NULL,NULL,立信染机250KG(DP008),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:31:24.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:31:24.000,NULL,DP007,NULL,50.00,100.00,NULL,1,0
